plot_code,sub_plot,year,month,day,litterfall_trap_num,litterfall_trap_size_m2,leaves_MgC_ha_year,twigs_MgC_ha_year,flowers_MgC_ha_year,fruits_MgC_ha_year,seeds_MgC_ha_year,outros_MgC_ha_year,total_litterfall_MgC_ha_year,date,DaysBetween
ESA-05,18,2019,1,21,5.18,0.25,2.480053333,0.027821111,0,0.011923333,0,0,2.519797778,21/01/2019,18
ESA-05,19,2019,1,21,5.19,0.25,0.389495556,0.007948889,0.019872222,0,0,0.019872222,0.437188889,21/01/2019,18
ESA-05,7,2019,2,5,5.7,0.25,0.486472,0.152618667,0.009538667,0.343392,0,0.028616,1.020637333,05/02/2019,15
ESA-05,8,2019,2,5,5.8,0.25,0.64386,0,0,0.023846667,0,0,0.667706667,05/02/2019,15
ESA-05,9,2019,2,5,5.9,0.25,0.033385333,0,0,0,0,0.004769333,0.038154667,05/02/2019,15
ESA-05,12,2019,2,5,5.12,0.25,1.802808,0.109694667,0,0.052462667,0.009538667,0.019077333,1.993581333,05/02/2019,15
ESA-05,13,2019,2,5,5.13,0.25,0.958636,0.095386667,0,0,0.023846667,0.004769333,1.082638667,05/02/2019,15
ESA-05,14,2019,2,5,5.14,0.25,0.28616,0.190773333,0,0,0,0.448317333,0.925250667,05/02/2019,15
ESA-05,17,2019,2,5,5.17,0.25,0,0,0.014308,0,0,0.009538667,0.023846667,05/02/2019,15
ESA-05,18,2019,2,5,5.18,0.25,0.901404,0.081078667,0.047693333,0.238466667,0.009538667,0,1.278181333,05/02/2019,15
ESA-05,19,2019,2,5,5.19,0.25,0.720169333,0,0,0,0,0.028616,0.748785333,05/02/2019,15
ESA-05,7,2019,2,20,5.7,0.25,0.033385333,0.028616,0,0,0,0,0.062001333,20/02/2019,15
ESA-05,8,2019,2,20,5.8,0.25,0.410162667,0.023846667,0,0,0,0.004769333,0.438778667,20/02/2019,15
ESA-05,9,2019,2,20,5.9,0.25,0.019077333,0,0,0,0,0,0.019077333,20/02/2019,15
ESA-05,12,2019,2,20,5.12,0.25,2.017428,0,0,0,0,0,2.017428,20/02/2019,15
ESA-05,13,2019,2,20,5.13,0.25,0.181234667,0,0.014308,0,0,0.076309333,0.271852,20/02/2019,15
ESA-05,14,2019,2,20,5.14,0.25,0.510318667,0,0.066770667,0,0,0,0.577089333,20/02/2019,15
ESA-05,17,2019,2,20,5.17,0.25,0.028616,0.014308,0,0,0,0,0.042924,20/02/2019,15
ESA-05,18,2019,2,20,5.18,0.25,1.325874667,0.004769333,0,0.124002667,0.009538667,0.023846667,1.488032,20/02/2019,15
ESA-05,19,2019,2,20,5.19,0.25,0.476933333,0,0.305237333,0,0,0.004769333,0.78694,20/02/2019,15
ESA-05,7,2019,3,9,5.7,0.25,0.235661176,0.050498824,0,0,0,0,0.28616,09/03/2019,17
ESA-05,8,2019,3,9,5.8,0.25,0.412407059,0.008416471,0,0.008416471,0,0.016832941,0.446072941,09/03/2019,17
ESA-05,9,2019,3,9,5.9,0.25,0.079956471,0.004208235,0,0,0,0.025249412,0.109414118,09/03/2019,17
ESA-05,12,2019,3,9,5.12,0.25,2.019952941,0.008416471,0,0,0,0.012624706,2.040994118,09/03/2019,17
ESA-05,13,2019,3,9,5.13,0.25,0.433448235,0,0,0,0,0,0.433448235,09/03/2019,17
ESA-05,14,2019,3,9,5.14,0.25,0.042082353,0.037874118,0,0.113622353,0,0.050498824,0.244077647,09/03/2019,17
ESA-05,17,2019,3,9,5.17,0.25,0.281951765,0.008416471,0.008416471,0,0,0.021041176,0.319825882,09/03/2019,17
ESA-05,18,2019,3,9,5.18,0.25,0.988935294,0,0.151496471,0.012624706,0.004208235,0,1.157264706,09/03/2019,17
ESA-05,19,2019,3,9,5.19,0.25,0.054707059,0,0,0,0,0.021041176,0.075748235,09/03/2019,17
ESA-05,7,2019,3,22,5.7,0.25,0.539301538,0,0,0,0,0,0.539301538,22/03/2019,13
ESA-05,8,2019,3,22,5.8,0.25,0.539301538,0.011006154,0,0,0,0.005503077,0.555810769,22/03/2019,13
ESA-05,9,2019,3,22,5.9,0.25,0.104558462,0.005503077,0,0,0,0.005503077,0.115564615,22/03/2019,13
ESA-05,12,2019,3,22,5.12,0.25,1.353756923,0.115564615,0,0,0,0,1.469321538,22/03/2019,13
ESA-05,13,2019,3,22,5.13,0.25,1.106118462,0.011006154,0,0,0,0,1.117124615,22/03/2019,13
ESA-05,14,2019,3,22,5.14,0.25,0.066036923,0.676878462,0,0,0,0.14308,0.885995385,22/03/2019,13
ESA-05,17,2019,3,22,5.17,0.25,0.165092308,0.066036923,0.016509231,0,0,0,0.247638462,22/03/2019,13
ESA-05,18,2019,3,22,5.18,0.25,0.946529231,0.044024615,0,0,0,0.016509231,1.007063077,22/03/2019,13
ESA-05,19,2019,3,22,5.19,0.25,0.456755385,0,0,0,0,0,0.456755385,22/03/2019,13
ESA-05,7,2019,4,4,5.7,0.25,0.528295385,0.011006154,0,0,0,0,0.539301538,04/04/2019,13
ESA-05,8,2019,4,4,5.8,0.25,0.682381538,0.137576923,0,0,0,0.005503077,0.825461538,04/04/2019,13
ESA-05,9,2019,4,4,5.9,0.25,0.011006154,0.005503077,0,0,0.044024615,0,0.060533846,04/04/2019,13
ESA-05,12,2019,4,4,5.12,0.25,5.514083077,0.022012308,0,0,0,0,5.536095385,04/04/2019,13
ESA-05,13,2019,4,4,5.13,0.25,1.293223077,0.005503077,0,0,0,0.005503077,1.304229231,04/04/2019,13
ESA-05,14,2019,4,4,5.14,0.25,0.148583077,0.005503077,0,0,0,0.313675385,0.467761538,04/04/2019,13
ESA-05,17,2019,4,4,5.17,0.25,0.561313846,0.027515385,0,0,0,0,0.588829231,04/04/2019,13
ESA-05,18,2019,4,4,5.18,0.25,2.812072308,0.027515385,0,0,0,0,2.839587692,04/04/2019,13
ESA-05,19,2019,4,4,5.19,0.25,1.562873846,0,0,0,0,0.005503077,1.568376923,04/04/2019,13
ESA-05,7,2019,4,17,5.7,0.25,0.682381538,0.005503077,0,0,0,0,0.687884615,17/04/2019,13
ESA-05,8,2019,4,17,5.8,0.25,0.533798462,0.28616,0,0,0,0.011006154,0.830964615,17/04/2019,13
ESA-05,9,2019,4,17,5.9,0.25,0,0.011006154,0,0,0,0.016509231,0.027515385,17/04/2019,13
ESA-05,12,2019,4,17,5.12,0.25,1.738972308,0,0,0,0,0,1.738972308,17/04/2019,13
ESA-05,13,2019,4,17,5.13,0.25,3.422913846,0,0,0,0,0,3.422913846,17/04/2019,13
ESA-05,14,2019,4,17,5.14,0.25,0.302669231,1.012566154,0,0,0.011006154,0.093552308,1.419793846,17/04/2019,13
ESA-05,17,2019,4,17,5.17,0.25,0.418233846,0.104558462,0,0,0,0.005503077,0.528295385,17/04/2019,13
ESA-05,18,2019,4,17,5.18,0.25,0.302669231,0.005503077,0,0,0,0,0.308172308,17/04/2019,13
ESA-05,19,2019,4,17,5.19,0.25,0.247638462,0,0,0,0,0.005503077,0.253141538,17/04/2019,13
ESA-05,7,2019,5,2,5.7,0.25,0.934789333,0.081078667,0,0,0,0,1.015868,02/05/2019,15
ESA-05,8,2019,5,2,5.8,0.25,0.634321333,0.004769333,0,0,0,0,0.639090667,02/05/2019,15
ESA-05,9,2019,5,2,5.9,0.25,0.07154,0.004769333,0,0,0,0.028616,0.104925333,02/05/2019,15
ESA-05,12,2019,5,2,5.12,0.25,3.00468,0.042924,0,0,0,0,3.047604,02/05/2019,15
ESA-05,13,2019,5,2,5.13,0.25,7.478314667,0.014308,0,0,0,0.052462667,7.545085333,02/05/2019,15
ESA-05,14,2019,5,2,5.14,0.25,1.440338667,0.042924,0,0,0,0,1.483262667,02/05/2019,15
ESA-05,17,2019,5,2,5.17,0.25,2.537285333,0.033385333,0,0,0,0,2.570670667,02/05/2019,15
ESA-05,18,2019,5,2,5.18,0.25,1.14464,0,0,0,0,0,1.14464,02/05/2019,15
ESA-05,19,2019,5,2,5.19,0.25,0.519857333,0,0,0,0,0,0.519857333,02/05/2019,15
ESA-05,7,2019,5,16,5.7,0.25,1.82938,0.00511,0,0.10731,0,0,1.9418,16/05/2019,14
ESA-05,8,2019,5,16,5.8,0.25,1.11398,0.11242,0,0,0,0,1.2264,16/05/2019,14
ESA-05,9,2019,5,16,5.9,0.25,0,0,0,0,0,0,0,16/05/2019,14
ESA-05,12,2019,5,16,5.12,0.25,2.59077,0.12775,0,0,0,0,2.71852,16/05/2019,14
ESA-05,13,2019,5,16,5.13,0.25,3.51057,0.0511,0,0.02044,0.01533,0.00511,3.60255,16/05/2019,14
ESA-05,14,2019,5,16,5.14,0.25,1.70163,10.08714,0,0,0,0,11.78877,16/05/2019,14
ESA-05,17,2019,5,16,5.17,0.25,1.5841,0.0511,0,0,0,0,1.6352,16/05/2019,14
ESA-05,18,2019,5,16,5.18,0.25,1.84471,0.43946,0,0,0,0,2.28417,16/05/2019,14
ESA-05,19,2019,5,16,5.19,0.25,0.81249,0.2555,0,0,0,0,1.06799,16/05/2019,14
ESA-05,7,2019,5,30,5.7,0.25,0.80738,0.02555,0,0,0,0,0.83293,30/05/2019,14
ESA-05,8,2019,5,30,5.8,0.25,0.94535,0.00511,0,0,0,0,0.95046,30/05/2019,14
ESA-05,9,2019,5,30,5.9,0.25,0.03066,0,0,0,0,0,0.03066,30/05/2019,14
ESA-05,12,2019,5,30,5.12,0.25,5.34506,0.00511,0,0,0,0,5.35017,30/05/2019,14
ESA-05,13,2019,5,30,5.13,0.25,0.17374,0,0,0,0,0,0.17374,30/05/2019,14
ESA-05,14,2019,5,30,5.14,0.25,1.00156,0.02555,0.00511,0,0,0,1.03222,30/05/2019,14
ESA-05,17,2019,5,30,5.17,0.25,1.11909,0,0,0,0,0,1.11909,30/05/2019,14
ESA-05,18,2019,5,30,5.18,0.25,1.99801,0.00511,0,0,0,0,2.00312,30/05/2019,14
ESA-05,19,2019,5,30,5.19,0.25,0.15841,0,0,0,0,0,0.15841,30/05/2019,14
ESA-05,7,2019,6,14,5.7,0.25,4.764564,0,0,0,0,0,4.764564,14/06/2019,15
ESA-05,8,2019,6,14,5.8,0.25,1.7885,0.610474667,0,0,0,0,2.398974667,14/06/2019,15
ESA-05,9,2019,6,14,5.9,0.25,0.085848,0,0,0,0,0,0.085848,14/06/2019,15
ESA-05,12,2019,6,14,5.12,0.25,4.144550667,0,0,0,0,0,4.144550667,14/06/2019,15
ESA-05,13,2019,6,14,5.13,0.25,2.203432,0,0,0,0,0.019077333,2.222509333,14/06/2019,15
ESA-05,14,2019,6,14,5.14,0.25,3.228838667,0.124002667,0,0,0,0,3.352841333,14/06/2019,15
ESA-05,17,2019,6,14,5.17,0.25,1.869578667,0.057232,0,0,0,0,1.926810667,14/06/2019,15
ESA-05,18,2019,6,14,5.18,0.25,5.961666667,1.697882667,0,0,0,0,7.659549333,14/06/2019,15
ESA-05,19,2019,6,14,5.19,0.25,1.406953333,0,0,0,0,0,1.406953333,14/06/2019,15
ESA-05,7,2019,6,28,5.7,0.25,0.49567,0,0,0,0,0,0.49567,28/06/2019,14
ESA-05,8,2019,6,28,5.8,0.25,0.77672,0,0,0,0,0,0.77672,28/06/2019,14
ESA-05,9,2019,6,28,5.9,0.25,5.84073,0.00511,0,0,0,0,5.84584,28/06/2019,14
ESA-05,12,2019,6,28,5.12,0.25,5.17643,0,0,0,0,0,5.17643,28/06/2019,14
ESA-05,13,2019,6,28,5.13,0.25,2.02867,0,0,0,0,0,2.02867,28/06/2019,14
ESA-05,14,2019,6,28,5.14,0.25,2.20241,0,0.04088,0,0,0,2.24329,28/06/2019,14
ESA-05,17,2019,6,28,5.17,0.25,2.77473,0,0,0,0,0,2.77473,28/06/2019,14
ESA-05,18,2019,6,28,5.18,0.25,6.6941,1.32349,0,0,0,0.01022,8.02781,28/06/2019,14
ESA-05,19,2019,6,28,5.19,0.25,2.23307,0.19929,0.00511,0,0,0.00511,2.44258,28/06/2019,14
ESA-05,7,2019,7,10,5.7,0.25,18.332125,1.561956667,0.101348333,0.840595,0,0,20.836025,10/07/2019,12
ESA-05,8,2019,7,10,5.8,0.25,4.18509,1.126755,0,0,0,0,5.311845,10/07/2019,12
ESA-05,9,2019,7,10,5.9,0.25,0.017885,0,0,0,0,0,0.017885,10/07/2019,12
ESA-05,12,2019,7,10,5.12,0.25,7.744205,0.160965,0,0,0,0,7.90517,10/07/2019,12
ESA-05,13,2019,7,10,5.13,0.25,5.18665,0.661745,0,0.101348333,0,0,5.949743333,10/07/2019,12
ESA-05,14,2019,7,10,5.14,0.25,8.376141667,3.9347,0.023846667,0,0,0,12.33468833,10/07/2019,12
ESA-05,17,2019,7,10,5.17,0.25,12.29295667,0.882326667,0,0,0,0,13.17528333,10/07/2019,12
ESA-05,18,2019,7,10,5.18,0.25,24.19244333,6.855916667,0,0,0,0,31.04836,10/07/2019,12
ESA-05,19,2019,7,10,5.19,0.25,4.071818333,0.292121667,0.017885,0,0,0,4.381825,10/07/2019,12
ESA-05,7,2019,7,25,5.7,0.25,22.74972,0.367238667,0.009538667,0.290929333,0,0,23.41742667,25/07/2019,15
ESA-05,8,2019,7,25,5.8,0.25,3.042834667,0.052462667,0,0,0,0,3.095297333,25/07/2019,15
ESA-05,9,2019,7,25,5.9,0.25,0.724938667,0.019077333,0,0,0,0,0.744016,25/07/2019,15
ESA-05,12,2019,7,25,5.12,0.25,4.282861333,0.052462667,0,0,0,0,4.335324,25/07/2019,15
ESA-05,13,2019,7,25,5.13,0.25,7.263694667,0.009538667,0,0.104925333,0,0,7.378158667,25/07/2019,15
ESA-05,14,2019,7,25,5.14,0.25,9.991753333,0.271852,0,0,0,0,10.26360533,25/07/2019,15
ESA-05,17,2019,7,25,5.17,0.25,6.662758667,0,0,0,0,0,6.662758667,25/07/2019,15
ESA-05,18,2019,7,25,5.18,0.25,14.48446533,0.062001333,0,0,0,0,14.54646667,25/07/2019,15
ESA-05,19,2019,7,25,5.19,0.25,7.678626667,0.233697333,0,0,0,0,7.912324,25/07/2019,15
ESA-05,7,2019,8,8,5.7,0.25,13.81744,1.28772,0,0.99134,0,0,16.0965,08/08/2019,14
ESA-05,8,2019,8,8,5.8,0.25,4.94137,0.13797,0,0,0,0,5.07934,08/08/2019,14
ESA-05,9,2019,8,8,5.9,0.25,0.59276,0.01533,0,0,0,0,0.60809,08/08/2019,14
ESA-05,12,2019,8,8,5.12,0.25,9.61191,0.11242,0,0,0,0,9.72433,08/08/2019,14
ESA-05,13,2019,8,8,5.13,0.25,5.54946,0.10731,0.03066,0.96579,0,0,6.65322,08/08/2019,14
ESA-05,14,2019,8,8,5.14,0.25,6.26997,0.31171,0,0,0,0,6.58168,08/08/2019,14
ESA-05,17,2019,8,8,5.17,0.25,6.20865,0.12264,0,0,0,0,6.33129,08/08/2019,14
ESA-05,18,2019,8,8,5.18,0.25,17.00097,1.84471,0,0,0,0,18.84568,08/08/2019,14
ESA-05,19,2019,8,8,5.19,0.25,8.4826,0.25039,0,0.7154,0,0,9.44839,08/08/2019,14
ESA-05,7,2019,9,4,5.7,0.25,0.887625926,0.461035556,0,0.066240741,0,0,1.414902222,04/09/2019,27
ESA-05,8,2019,9,4,5.8,0.25,0.548473333,0.129831852,0,0,0,0,0.678305185,04/09/2019,27
ESA-05,9,2019,9,4,5.9,0.25,0.116583704,0,0,0,0,0,0.116583704,04/09/2019,27
ESA-05,12,2019,9,4,5.12,0.25,0.580268889,0.021197037,0.029145926,0,0,0,0.630611852,04/09/2019,27
ESA-05,13,2019,9,4,5.13,0.25,0.847881481,0.00264963,0,0.100685926,0,0,0.951217037,04/09/2019,27
ESA-05,14,2019,9,4,5.14,0.25,0.699502222,0.744545926,0.018547407,0,0,0,1.462595556,04/09/2019,27
ESA-05,17,2019,9,4,5.17,0.25,1.21353037,0.058291852,0.023846667,0,0,0,1.295668889,04/09/2019,27
ESA-05,18,2019,9,4,5.18,0.25,4.703092593,0.280860741,0.005299259,0,0,0.005299259,4.994551852,04/09/2019,27
ESA-05,19,2019,9,4,5.19,0.25,1.112844444,0.42659037,0,0.190773333,0,0,1.730208148,04/09/2019,27
ESA-05,7,2019,9,13,5.7,0.25,0.14308,0.015897778,0.246415556,0,0.198722222,0,0.604115556,13/09/2019,9
ESA-05,8,2019,9,13,5.8,0.25,0.007948889,0,0,0,0,0,0.007948889,13/09/2019,9
ESA-05,9,2019,9,13,5.9,0.25,0.50078,0.158977778,0.381546667,0,0.158977778,0,1.200282222,13/09/2019,9
ESA-05,12,2019,9,13,5.12,0.25,0.111284444,0.063591111,0,0.007948889,0,0,0.182824444,13/09/2019,9
ESA-05,13,2019,9,13,5.13,0.25,0.166926667,0.055642222,0.015897778,0,0.21462,0,0.453086667,13/09/2019,9
ESA-05,14,2019,9,13,5.14,0.25,6.804248889,1.526186667,0.055642222,0,0,0,8.386077778,13/09/2019,9
ESA-05,17,2019,9,13,5.17,0.25,0,0.349751111,0.007948889,0,0,0,0.3577,13/09/2019,9
ESA-05,18,2019,9,13,5.18,0.25,0.842582222,3.465715556,0.007948889,0,0,0,4.316246667,13/09/2019,9
ESA-05,19,2019,9,13,5.19,0.25,0.190773333,0,0,0,0.047693333,0,0.238466667,13/09/2019,9
ESA-05,7,2019,9,29,5.7,0.25,0.64833125,1.17593875,0,0.11178125,0,0,1.93605125,29/09/2019,16
ESA-05,8,2019,9,29,5.8,0.25,0.1162525,0.10283875,0,0.29063125,0,0,0.5097225,29/09/2019,16
ESA-05,9,2019,9,29,5.9,0.25,0.00447125,0,0,0,0,0,0.00447125,29/09/2019,16
ESA-05,12,2019,9,29,5.12,0.25,0.21909125,0.08495375,0,0,0,0,0.304045,29/09/2019,16
ESA-05,13,2019,9,29,5.13,0.25,0.5276075,0.44265375,0,0.10731,0,0,1.07757125,29/09/2019,16
ESA-05,14,2019,9,29,5.14,0.25,1.39055875,0.1162525,0.42476875,0,0,0,1.93158,29/09/2019,16
ESA-05,17,2019,9,29,5.17,0.25,0.0268275,0.0804825,0.06706875,0,0,0.00447125,0.17885,29/09/2019,16
ESA-05,18,2019,9,29,5.18,0.25,1.484455,1.08651375,0.03129875,0,0,0.0268275,2.629095,29/09/2019,16
ESA-05,19,2019,9,29,5.19,0.25,0.39794125,0.3129875,0.00447125,0.053655,0,0,0.769055,29/09/2019,16
ESA-05,7,2019,10,13,5.7,0.25,0.58765,0.52633,0.10731,0,0,0,1.22129,13/10/2019,14
ESA-05,8,2019,10,13,5.8,0.25,0.02044,0,0,0,0,0,0.02044,13/10/2019,14
ESA-05,9,2019,10,13,5.9,0.25,0,0,0,0,0,0,0,13/10/2019,14
ESA-05,12,2019,10,13,5.12,0.25,0.05621,0.09198,0,0,0,0,0.14819,13/10/2019,14
ESA-05,13,2019,10,13,5.13,0.25,0.28616,0.01533,0.02044,0.07665,0,0,0.39858,13/10/2019,14
ESA-05,14,2019,10,13,5.14,0.25,0.511,0.18396,1.39503,0,0,0,2.08999,13/10/2019,14
ESA-05,17,2019,10,13,5.17,0.25,0.08687,0.02044,0.01533,0,0,0,0.12264,13/10/2019,14
ESA-05,18,2019,10,13,5.18,0.25,1.58921,1.29283,0,0.01533,0,0,2.89737,13/10/2019,14
ESA-05,19,2019,10,13,5.19,0.25,0.06643,0.02044,0,0,0,0,0.08687,13/10/2019,14
ESA-05,7,2019,11,4,5.7,0.25,0.96579,0.120317273,0.110561818,0,0,0,1.196669091,04/11/2019,22
ESA-05,8,2019,11,4,5.8,0.25,0.003251818,0.006503636,0,0,0,0.003251818,0.013007273,04/11/2019,22
ESA-05,9,2019,11,4,5.9,0.25,0,0,0,0,0,0,0,04/11/2019,22
ESA-05,12,2019,11,4,5.12,0.25,0.165842727,0.039021818,0,0,0,0.055280909,0.260145455,04/11/2019,22
ESA-05,13,2019,11,4,5.13,0.25,0.074791818,0.006503636,0.016259091,0,0,0.019510909,0.117065455,04/11/2019,22
ESA-05,14,2019,11,4,5.14,0.25,0.03577,0.009755455,1.593390909,0.152835455,0,0,1.791751818,04/11/2019,22
ESA-05,17,2019,11,4,5.17,0.25,0.068288182,0.03577,0.006503636,0,0,0.003251818,0.113813636,04/11/2019,22
ESA-05,18,2019,11,4,5.18,0.25,0.25039,0.016259091,0.013007273,0,0,0.029266364,0.308922727,04/11/2019,22
ESA-05,19,2019,11,4,5.19,0.25,0.055280909,0.006503636,0,0,0,0,0.061784545,04/11/2019,22
ESA-05,7,2019,11,9,5.7,0.25,0.257544,0.114464,0,0,0,0,0.372008,09/11/2019,5
ESA-05,8,2019,11,9,5.8,0.25,0,0,0,0,0,0,0,09/11/2019,5
ESA-05,9,2019,11,9,5.9,0.25,0,0,0,0,0,0,0,09/11/2019,5
ESA-05,12,2019,11,9,5.12,0.25,0.3577,0.07154,0,0,0,0,0.42924,09/11/2019,5
ESA-05,13,2019,11,9,5.13,0.25,0.042924,0,0,0,0,0,0.042924,09/11/2019,5
ESA-05,14,2019,11,9,5.14,0.25,0.07154,0,0.343392,1.545264,0,0,1.960196,09/11/2019,5
ESA-05,17,2019,11,9,5.17,0.25,0.586628,0.042924,0,0,0,0,0.629552,09/11/2019,5
ESA-05,18,2019,11,9,5.18,0.25,0.3577,0.085848,0.028616,0,0,0,0.472164,09/11/2019,5
ESA-05,19,2019,11,9,5.19,0.25,0.228928,0.028616,0,0,0,0.028616,0.28616,09/11/2019,5
ESA-05,7,2019,12,13,5.7,0.25,0.231452941,0.073644118,0,0,0,0.027353529,0.332450588,13/12/2019,34
ESA-05,8,2019,12,13,5.8,0.25,0.061019412,0.037874118,0,0,0,0.002104118,0.100997647,13/12/2019,34
ESA-05,9,2019,12,13,5.9,0.25,0,0,0,0,0,0,0,13/12/2019,34
ESA-05,12,2019,12,13,5.12,0.25,0.252494118,0.016832941,0.042082353,0,0,0.027353529,0.338762941,13/12/2019,34
ESA-05,13,2019,12,13,5.13,0.25,0.098893529,0.006312353,0,0.016832941,0,0.002104118,0.124142941,13/12/2019,34
ESA-05,14,2019,12,13,5.14,0.25,0.14308,0.044186471,0.092581176,0.290368235,0,0.07154,0.641755882,13/12/2019,34
ESA-05,17,2019,12,13,5.17,0.25,0.027353529,0,0.054707059,0.008416471,0,0.010520588,0.100997647,13/12/2019,34
ESA-05,18,2019,12,13,5.18,0.25,0.435552353,0.138871765,0.14308,0.130455294,0.002104118,0.029457647,0.879521176,13/12/2019,34
ESA-05,19,2019,12,13,5.19,0.25,0.117830588,0.029457647,0,0,0,0.010520588,0.157808824,13/12/2019,34
ESA-05,7,2019,12,28,5.7,0.25,0.076309333,0.004769333,0,0,0,0.023846667,0.104925333,28/12/2019,15
ESA-05,8,2019,12,28,5.8,0.25,0,0,0,0,0,0,0,28/12/2019,15
ESA-05,9,2019,12,28,5.9,0.25,0,0,0,0,0,0,0,28/12/2019,15
ESA-05,12,2019,12,28,5.12,0.25,0.300468,0.524626667,0,0,0,0,0.825094667,28/12/2019,15
ESA-05,13,2019,12,28,5.13,0.25,0.047693333,0.023846667,0,0,0,0,0.07154,28/12/2019,15
ESA-05,14,2019,12,28,5.14,0.25,0.209850667,0.014308,0,0,0,0,0.224158667,28/12/2019,15
ESA-05,17,2019,12,28,5.17,0.25,0.062001333,0.529396,0,0,0.047693333,0,0.639090667,28/12/2019,15
ESA-05,18,2019,12,28,5.18,0.25,0.567550667,0.133541333,0.267082667,0.052462667,0,0,1.020637333,28/12/2019,15
ESA-05,19,2019,12,28,5.19,0.25,0.081078667,0,0,0,0,0.028616,0.109694667,28/12/2019,15
ESA-05,7,2020,1,13,5.7,0.25,0.09389625,0.03129875,0,0,0,0.0089425,0.1341375,13/01/2020,16
ESA-05,8,2020,1,13,5.8,0.25,0,0,0,0,0,0,0,13/01/2020,16
ESA-05,9,2020,1,13,5.9,0.25,0,0,0,0,0,0,0,13/01/2020,16
ESA-05,12,2020,1,13,5.12,0.25,0.1520225,0.0447125,0,0.0089425,0,0.0268275,0.232505,13/01/2020,16
ESA-05,13,2020,1,13,5.13,0.25,0.12072375,0,0.03577,0,0,0.0089425,0.16543625,13/01/2020,16
ESA-05,14,2020,1,13,5.14,0.25,0.15649375,0,0.05812625,0.04024125,0,0.00447125,0.2593325,13/01/2020,16
ESA-05,17,2020,1,13,5.17,0.25,0.33534375,0.017885,0.06706875,0,0,0.017885,0.4381825,13/01/2020,16
ESA-05,18,2020,1,13,5.18,0.25,0.9389625,0.053655,0.125195,0,0,0.05812625,1.17593875,13/01/2020,16
ESA-05,19,2020,1,13,5.19,0.25,0.39347,0,0,0.00447125,0,0.01341375,0.411355,13/01/2020,16
ESA-05,7,2020,1,29,5.7,0.25,0.02235625,0.1162525,0.01341375,0,0,0,0.1520225,29/01/2020,16
ESA-05,8,2020,1,29,5.8,0.25,0.03129875,0,0,0,0,0,0.03129875,29/01/2020,16
ESA-05,9,2020,1,29,5.9,0.25,0,0,0,0,0,0,0,29/01/2020,16
ESA-05,12,2020,1,29,5.12,0.25,0.18332125,0.0447125,0,0,0,0,0.22803375,29/01/2020,16
ESA-05,13,2020,1,29,5.13,0.25,0.4202975,0,0,0,0,0,0.4202975,29/01/2020,16
ESA-05,14,2020,1,29,5.14,0.25,0.21014875,0.02235625,0.02235625,0,0,0,0.25486125,29/01/2020,16
ESA-05,17,2020,1,29,5.17,0.25,0,0,0.0268275,0,0,0.02235625,0.04918375,29/01/2020,16
ESA-05,18,2020,1,29,5.18,0.25,1.2251225,0.04024125,0,0,0,0,1.26536375,29/01/2020,16
ESA-05,19,2020,1,29,5.19,0.25,0.17437875,0,0,0,0,0.02235625,0.196735,29/01/2020,16
ESA-05,7,2020,2,11,5.7,0.25,0.121067692,0,0,0,0,0,0.121067692,11/02/2020,13
ESA-05,8,2020,2,11,5.8,0.25,0,0,0,0,0,0,0,11/02/2020,13
ESA-05,9,2020,2,11,5.9,0.25,0,0,0,0,0,0,0,11/02/2020,13
ESA-05,12,2020,2,11,5.12,0.25,0.346693846,0.132073846,0,0,0,0.027515385,0.506283077,11/02/2020,13
ESA-05,13,2020,2,11,5.13,0.25,0.192607692,0.060533846,0,0,0,0,0.253141538,11/02/2020,13
ESA-05,14,2020,2,11,5.14,0.25,0.418233846,0.022012308,0,0,0,0,0.440246154,11/02/2020,13
ESA-05,17,2020,2,11,5.17,0.25,0,0.044024615,0,0,0,0.022012308,0.066036923,11/02/2020,13
ESA-05,18,2020,2,11,5.18,0.25,0.737412308,3.510963077,0,0,0,0,4.248375385,11/02/2020,13
ESA-05,19,2020,2,11,5.19,0.25,0.044024615,0,0,0,0,0,0.044024615,11/02/2020,13
ESA-05,7,2020,2,29,5.7,0.25,0.03577,0.417316667,0,0,0,0,0.453086667,29/02/2020,18
ESA-05,8,2020,2,29,5.8,0.25,0,0.03577,0,0,0,0,0.03577,29/02/2020,18
ESA-05,9,2020,2,29,5.9,0.25,0,0,0,0,0,0,0,29/02/2020,18
ESA-05,12,2020,2,29,5.12,0.25,0.945917778,0.031795556,0,0,0,0.043718889,1.021432222,29/02/2020,18
ESA-05,13,2020,2,29,5.13,0.25,0.182824444,0,0,0,0,0,0.182824444,29/02/2020,18
ESA-05,14,2020,2,29,5.14,0.25,2.452232222,0.349751111,0,0,0,0.413342222,3.215325556,29/02/2020,18
ESA-05,17,2020,2,29,5.17,0.25,0.170901111,0.083463333,0.039744444,0,0,0.027821111,0.32193,29/02/2020,18
ESA-05,18,2020,2,29,5.18,0.25,1.446697778,0.111284444,0,0,0,0.051667778,1.60965,29/02/2020,18
ESA-05,19,2020,2,29,5.19,0.25,0.166926667,0.039744444,0,0,0,0,0.206671111,29/02/2020,18
ESA-05,7,2020,3,13,5.7,0.25,0.093552308,0.110061538,0,0,0,0,0.203613846,13/03/2020,13
ESA-05,8,2020,3,13,5.8,0.25,0,0,0,0,0,0,0,13/03/2020,13
